53.0,3.0,0.0,3.0,4.0,1.3044740156229673,1.3961426375809163,-1.9540039059173004,2.0,2.0,2.0,,,,,,,,,,,,
59.0,3.0,0.0,2.0,4.0,-4.759070852218337,2.8417506037402607,3.761588764240375,2.0,2.0,2.0,,,,,,,,,,,,
60.0,3.0,0.0,1.0,3.0,3.747861148712882,4.971622923571545,3.928905972362037,2.0,2.0,2.0,,,,,,,,,,,,
63.0,3.0,0.0,3.0,4.0,4.701118177201823,3.7417178115338956,4.911873620133724,2.0,2.0,2.0,,,,,,,,,,,,
65.0,3.0,0.0,1.0,2.0,1.490351827400124,1.6679937436573504,4.370260206532937,1.0,2.0,2.0,,,,,,,,,,,,
66.0,3.0,0.0,2.0,3.0,3.54045382913915,-4.476175133511882,2.3890434373330005,2.0,1.0,1.0,,,,,,,,,,,,
67.0,3.0,0.0,2.0,4.0,2.0142606817994717,3.267162149763073,3.2332311719209237,2.0,2.0,2.0,,,,,,,,,,,,
68.0,3.0,0.0,2.0,3.0,4.457743362629101,-1.0266851543367772,4.007415959005004,2.0,2.0,2.0,,,,,,,,,,,,
70.0,3.0,0.0,3.0,4.0,1.8738943519788176,4.55033354301908,4.979823923334038,1.0,2.0,1.0,,,,,,,,,,,,
71.0,3.0,0.0,1.0,3.0,-3.0734647415867578,2.042410811881284,3.9741788545845864,2.0,2.0,2.0,,,,,,,,,,,,
73.0,3.0,0.0,3.0,4.0,3.4362469969789853,4.664908215580789,4.247310859319319,2.0,2.0,2.0,,,,,,,,,,,,
75.0,3.0,0.0,2.0,4.0,-2.898515480775675,1.2814816449789652,3.5607987674483947,2.0,2.0,2.0,,,,,,,,,,,,
76.0,3.0,0.0,2.0,4.0,4.191201333648131,4.339516754982949,1.348697055071944,2.0,2.0,2.0,,,,,,,,,,,,
77.0,3.0,0.0,1.0,4.0,2.9977994289068035,1.7494071016387291,1.8001000277616046,2.0,2.0,1.0,,,,,,,,,,,,
78.0,3.0,0.0,2.0,3.0,1.8895983905205003,-4.0319369860951095,1.292539293586489,1.0,2.0,2.0,,,,,,,,,,,,
79.0,3.0,0.0,1.0,3.0,-2.4792900066941064,3.9762004125061656,4.0632973915126165,2.0,2.0,2.0,,,,,,,,,,,,
81.0,3.0,0.0,3.0,4.0,3.2485425497822016,2.699949093260205,-2.9418056213306096,2.0,2.0,1.0,,,,,,,,,,,,
82.0,3.0,0.0,1.0,4.0,-4.306010993403772,2.4974423156414898,-2.7750071528052853,2.0,2.0,2.0,,,,,,,,,,,,
83.0,3.0,0.0,1.0,3.0,2.3113024103256374,4.777240821022604,1.8277580010319503,1.0,2.0,2.0,,,,,,,,,,,,
84.0,3.0,0.0,1.0,3.0,-4.707763912445019,4.680846013721208,1.6454390485257342,2.0,1.0,2.0,,,,,,,,,,,,
85.0,3.0,0.0,1.0,4.0,4.071980553616621,4.3530292075339965,-1.3445922422379617,2.0,1.0,2.0,,,,,,,,,,,,
87.0,3.0,0.0,1.0,4.0,-2.336730373771215,2.6539506743325494,3.519615766741411,1.0,2.0,2.0,,,,,,,,,,,,
88.0,3.0,0.0,1.0,4.0,-3.2096270832180833,4.002972644600027,4.459589233197514,2.0,2.0,2.0,,,,,,,,,,,,
91.0,3.0,0.0,2.0,4.0,4.245269756181097,4.404704114354562,4.27329617454199,2.0,2.0,2.0,,,,,,,,,,,,
96.0,3.0,0.0,1.0,3.0,1.5794052178283042,2.1918593448830914,1.3551152835309757,2.0,2.0,2.0,,,,,,,,,,,,
97.0,3.0,0.0,2.0,3.0,-3.4394843614898236,1.759045549760144,-4.4110299435065325,2.0,2.0,2.0,,,,,,,,,,,,
100.0,3.0,0.0,1.0,3.0,2.9462855187488985,1.5895611223882002,3.8407192155868253,2.0,2.0,2.0,,,,,,,,,,,,
101.0,3.0,0.0,3.0,4.0,3.8438986693324115,1.7860319645605554,4.568247188791637,2.0,2.0,2.0,,,,,,,,,,,,
102.0,3.0,0.0,1.0,3.0,1.135244301991333,3.059006497863377,1.736602969978105,2.0,2.0,2.0,,,,,,,,,,,,
103.0,3.0,0.0,1.0,3.0,1.951747247921333,3.119561201419745,-2.5341657446812156,2.0,2.0,2.0,,,,,,,,,,,,
104.0,3.0,0.0,3.0,4.0,2.376614648892293,2.317564225482654,1.5544693447680191,2.0,2.0,2.0,,,,,,,,,,,,
6.0,3.0,1.0,2.0,3.0,2.775454606682182,2.0507308779986886,1.7784694065506161,1.0,2.0,2.0,,,,,,,,,,,,
9.0,3.0,1.0,2.0,4.0,2.4746165267633273,4.567681440581458,3.1164585773313864,2.0,2.0,2.0,,,,,,,,,,,,
10.0,3.0,1.0,2.0,4.0,4.8408040954730795,-2.1014911167698855,3.6656549886679675,1.0,2.0,2.0,,,,,,,,,,,,
11.0,3.0,1.0,2.0,4.0,2.547473504191557,2.7424919837630544,-4.072204287989148,2.0,2.0,2.0,,,,,,,,,,,,
12.0,3.0,1.0,2.0,4.0,1.5256799082715866,1.3327344056175687,3.2155680061101504,1.0,2.0,2.0,,,,,,,,,,,,
20.0,3.0,1.0,3.0,4.0,2.3704427466699194,2.241934348641926,1.1207500342821648,2.0,2.0,2.0,,,,,,,,,,,,
28.0,3.0,1.0,2.0,4.0,2.816991567713869,4.096713451835127,4.308526783157015,2.0,2.0,2.0,,,,,,,,,,,,
34.0,3.0,1.0,2.0,4.0,-2.871041022946012,2.6596417833440134,4.334544791689506,2.0,2.0,2.0,,,,,,,,,,,,
35.0,3.0,1.0,2.0,3.0,2.42374161637341,4.923922816475271,-4.253816454425658,2.0,2.0,2.0,,,,,,,,,,,,
36.0,3.0,1.0,2.0,3.0,4.427512427116652,1.0919935427312648,3.6966644278871765,2.0,2.0,2.0,,,,,,,,,,,,
37.0,3.0,1.0,2.0,3.0,3.375145082359131,-1.1695579612486382,1.869240867225971,2.0,2.0,2.0,,,,,,,,,,,,
42.0,3.0,1.0,3.0,4.0,-4.0813832067665965,1.9760278562806217,1.6108997358983426,2.0,2.0,2.0,,,,,,,,,,,,
44.0,3.0,1.0,2.0,3.0,4.825307646924468,-3.3336553917143563,1.7216143292641388,2.0,2.0,2.0,,,,,,,,,,,,
47.0,3.0,1.0,2.0,3.0,3.0183536058327474,4.935895593338289,3.7183376041753204,2.0,2.0,2.0,,,,,,,,,,,,
49.0,3.0,1.0,2.0,4.0,3.7878940770107574,4.040751502029001,4.931782392378739,2.0,1.0,2.0,,,,,,,,,,,,
50.0,3.0,1.0,2.0,4.0,-1.611893158364528,1.6666879568467907,-1.7907046975572092,2.0,2.0,2.0,,,,,,,,,,,,
54.0,3.0,1.0,3.0,4.0,2.3680543150215883,-2.211299518687472,4.427349028845999,2.0,2.0,2.0,,,,,,,,,,,,
55.0,3.0,1.0,2.0,3.0,-1.6623003122470483,1.7955955011376772,4.149121249664581,2.0,2.0,2.0,,,,,,,,,,,,
56.0,3.0,1.0,2.0,3.0,-2.419395888905498,-1.1388108196150224,1.6745216427345224,1.0,2.0,1.0,,,,,,,,,,,,
57.0,3.0,1.0,2.0,4.0,2.717666609949417,4.934545893951183,1.5595736420098931,2.0,2.0,2.0,,,,,,,,,,,,
58.0,3.0,1.0,2.0,3.0,-1.097995400451282,1.5043326683853797,1.5881138174476006,2.0,2.0,2.0,,,,,,,,,,,,
61.0,3.0,1.0,2.0,3.0,2.9606562970893555,-1.6590268161357464,2.1595047216580823,2.0,2.0,2.0,,,,,,,,,,,,
64.0,3.0,1.0,2.0,4.0,2.021881723070073,3.597304737644464,1.6035469903420814,2.0,2.0,2.0,,,,,,,,,,,,
69.0,3.0,1.0,3.0,4.0,4.621936346609574,4.581343902680313,4.20030407821355,2.0,2.0,2.0,,,,,,,,,,,,
74.0,3.0,1.0,2.0,4.0,-2.0480049733561523,1.380560326509639,2.2421357116849263,2.0,2.0,2.0,,,,,,,,,,,,
80.0,3.0,1.0,2.0,3.0,2.7721881638955286,1.1307724700394934,3.482323494153598,2.0,2.0,2.0,,,,,,,,,,,,
86.0,3.0,1.0,3.0,4.0,3.969401969268659,1.8584872695238914,4.367720232297499,2.0,2.0,2.0,,,,,,,,,,,,
92.0,3.0,1.0,2.0,4.0,3.8827039870042257,-3.318619758902709,1.8974466146983389,2.0,2.0,2.0,,,,,,,,,,,,
93.0,3.0,1.0,2.0,3.0,4.10582478622755,4.773733803970186,3.4594493048387753,1.0,2.0,2.0,,,,,,,,,,,,
94.0,3.0,1.0,3.0,4.0,1.0386392700244453,1.8063403931006783,4.474591307223233,2.0,2.0,2.0,,,,,,,,,,,,
95.0,3.0,1.0,2.0,3.0,3.6354468150957207,2.494278796798021,3.0132991176951567,2.0,2.0,2.0,,,,,,,,,,,,
98.0,3.0,1.0,3.0,4.0,2.1159592783454797,3.5998895555476795,4.1880595311940105,2.0,1.0,2.0,,,,,,,,,,,,
7.0,3.0,2.0,3.0,4.0,-3.773770878608596,-3.3369681225383117,-3.8818609544759712,2.0,2.0,2.0,,,,,,,,,,,,
16.0,3.0,2.0,3.0,4.0,4.035572793810428,4.782494873092399,4.989795413474484,2.0,2.0,2.0,,,,,,,,,,,,
25.0,3.0,2.0,3.0,4.0,-2.080772037242431,3.331172257312419,-4.135672722432519,1.0,1.0,2.0,,,,,,,,,,,,
43.0,3.0,2.0,3.0,4.0,4.761773293641921,-3.500776016110231,-2.2631874287214675,1.0,2.0,2.0,,,,,,,,,,,,
45.0,3.0,2.0,3.0,4.0,3.0329646395600567,2.786372226777224,4.77539656818789,2.0,1.0,2.0,,,,,,,,,,,,
51.0,3.0,2.0,3.0,4.0,4.203341463700657,-1.8323394197396996,2.189449489157492,2.0,2.0,2.0,,,,,,,,,,,,
62.0,3.0,2.0,3.0,4.0,2.6575353322984396,4.4778503452421035,4.07751253035414,2.0,2.0,2.0,,,,,,,,,,,,
72.0,3.0,2.0,3.0,4.0,1.4755335093592792,2.2410340489283604,3.6288539158736057,2.0,2.0,2.0,,,,,,,,,,,,
89.0,3.0,2.0,3.0,4.0,3.5122957928513716,2.313735949174055,1.8347068740182086,2.0,2.0,2.0,,,,,,,,,,,,
90.0,3.0,2.0,3.0,4.0,2.845441225583973,4.818137796308241,3.799180961405744,1.0,2.0,2.0,,,,,,,,,,,,
99.0,3.0,2.0,3.0,4.0,4.038068156402135,-1.9831565506733986,-3.4246340176330095,2.0,2.0,1.0,,,,,,,,,,,,
129.0,7.0,5.0,7.0,14.0,19.0,29.0,36.0,82.0,4.918125769784215,4.0038391054782245,-2.3121168015958578,4.503690241092184,4.720894439351735,2.5656022709475295,2.9115303843384837,1.0,2.0,2.0,2.0,1.0,1.0,1.0
137.0,4.0,5.0,46.0,58.0,60.0,3.6359033183713105,-1.1392233041899438,1.088267506502269,4.89641867307753,2.0,2.0,2.0,2.0,,,,,,,,,
164.0,4.0,5.0,17.0,43.0,102.0,2.7575146027010384,3.225829623012061,4.755272019386494,-3.246139673596143,2.0,2.0,2.0,2.0,,,,,,,,,
178.0,7.0,5.0,28.0,32.0,35.0,71.0,91.0,92.0,2.3380397991559128,-1.9549978335065288,3.119843527888539,3.0084803204266843,1.9324498881291836,4.78475181638111,3.35311274282588,2.0,2.0,2.0,2.0,2.0,2.0,2.0
180.0,4.0,5.0,69.0,81.0,94.0,2.2530658898245686,2.5619083199536425,1.2403823660536188,1.5312389605962586,1.0,2.0,2.0,2.0,,,,,,,,,
188.0,7.0,5.0,10.0,17.0,51.0,63.0,77.0,104.0,2.688118013985089,2.8036622878250914,-4.841704071758532,3.6945930290355125,2.9940153233352733,2.1196926251001136,2.5249896136672723,2.0,2.0,2.0,2.0,2.0,2.0,2.0
198.0,6.0,5.0,17.0,24.0,46.0,67.0,92.0,-3.474088835130559,1.3212948932467143,4.4834197639731315,1.617088983061274,3.519491917659351,2.551994932076344,2.0,2.0,2.0,2.0,2.0,2.0,,,
204.0,3.0,5.0,34.0,58.0,1.46828436503055,4.687396925092264,4.3062148408869465,2.0,2.0,2.0,,,,,,,,,,,,
108.0,6.0,6.0,27.0,64.0,99.0,100.0,103.0,1.8754616787280782,3.400725689666399,4.722458739501361,1.141473654688173,3.572083781270615,3.795091435322369,2.0,2.0,2.0,1.0,2.0,2.0,,,
112.0,7.0,6.0,32.0,37.0,51.0,62.0,81.0,84.0,4.770675776387636,-4.399688817301314,-2.7061923148650604,1.3561510830312797,1.7654303834828502,1.2590496396479853,-2.6368279518910263,1.0,2.0,1.0,2.0,2.0,2.0,2.0
122.0,4.0,6.0,29.0,95.0,102.0,4.604663871288931,4.3011446928513735,2.576144166257986,-3.6995055998401596,2.0,2.0,2.0,2.0,,,,,,,,,
168.0,3.0,6.0,14.0,93.0,4.196965082765445,-1.2749926590947465,3.090839520623767,2.0,1.0,2.0,,,,,,,,,,,,
183.0,7.0,6.0,16.0,17.0,18.0,71.0,91.0,98.0,3.426308278163115,-3.639736239577904,3.544279012351143,3.786105969773904,2.4583245417608564,1.8262520440701477,-2.5646292655471825,2.0,2.0,1.0,2.0,2.0,2.0,1.0
195.0,3.0,6.0,80.0,81.0,2.4322567097632004,1.8000659533311416,2.981403504911048,2.0,2.0,2.0,,,,,,,,,,,,
124.0,7.0,7.0,13.0,37.0,43.0,57.0,95.0,98.0,4.427545693517333,2.7569282805770263,3.438224555727065,2.5609124677241146,1.2079829259932082,3.8201098924106596,2.399563763968635,2.0,2.0,2.0,2.0,2.0,2.0,2.0
191.0,7.0,8.0,15.0,59.0,69.0,75.0,79.0,90.0,1.3923517404908297,4.912874314290962,3.8267807263741807,3.870552493202114,2.878416513846051,3.843240068643761,-4.3267586207553554,2.0,2.0,2.0,2.0,2.0,1.0,2.0
106.0,6.0,9.0,13.0,18.0,52.0,56.0,103.0,-2.3098005753701747,1.7109667757823335,1.866322611453668,3.3112868256219414,1.6276299833236272,1.0349084699433089,2.0,2.0,2.0,2.0,2.0,2.0,,,
107.0,4.0,9.0,35.0,72.0,98.0,2.5182497660430476,2.3939644257756267,-4.985576358633666,-4.576388861630341,2.0,2.0,1.0,2.0,,,,,,,,,
177.0,7.0,9.0,24.0,48.0,60.0,69.0,74.0,102.0,2.8005623400750563,3.307163283301581,3.1787517938056604,3.9783916581752923,4.428523428668161,-1.0716819098478672,2.240777609616069,2.0,2.0,2.0,2.0,2.0,2.0,2.0
179.0,6.0,9.0,13.0,26.0,49.0,69.0,98.0,3.3836809311367104,2.499205463439275,1.4306437649081158,4.641614807372286,-3.4813550868300536,3.7354872367295595,2.0,2.0,2.0,2.0,2.0,1.0,,,
123.0,6.0,10.0,43.0,45.0,51.0,71.0,74.0,4.575702611768774,4.60765174702822,4.8525676317232636,1.7295084977283564,3.765040645049833,1.5415429570648231,2.0,2.0,2.0,2.0,2.0,2.0,,,
135.0,5.0,10.0,43.0,50.0,70.0,81.0,3.1974992915412574,3.285359312994183,1.6899755205800497,4.457473654415606,4.519293054831665,2.0,2.0,2.0,2.0,2.0,,,,,,
136.0,6.0,10.0,21.0,31.0,41.0,46.0,96.0,-4.509344540874395,-4.301280815546136,-1.6714986020532088,3.5924634062596525,4.705310469530451,3.39996920328754,2.0,2.0,2.0,2.0,2.0,2.0,,,
138.0,3.0,10.0,72.0,100.0,2.908110729208842,3.601357419848978,2.5803882875873763,2.0,2.0,2.0,,,,,,,,,,,,
144.0,3.0,10.0,48.0,91.0,1.049931538166084,2.979137264913634,-3.2661946823420425,2.0,2.0,2.0,,,,,,,,,,,,
152.0,6.0,10.0,14.0,16.0,19.0,71.0,92.0,1.5393702501034605,4.779213739196335,3.1423597458916572,2.837115566488454,3.411340752407521,1.180065360783154,2.0,2.0,2.0,2.0,2.0,2.0,,,
154.0,5.0,10.0,22.0,25.0,58.0,73.0,-1.151602120734763,4.798325730846782,1.061885989524642,3.6566813784551684,2.0159146712088996,2.0,1.0,2.0,1.0,2.0,,,,,,
155.0,3.0,10.0,21.0,33.0,2.5182012429639435,2.6162411719075864,1.7604500313039302,2.0,2.0,2.0,,,,,,,,,,,,
161.0,5.0,10.0,13.0,20.0,72.0,102.0,2.297645738907905,1.8399436779606062,1.2802136970089228,3.1508314524047942,2.3869878643377254,2.0,1.0,2.0,2.0,2.0,,,,,,
186.0,5.0,10.0,47.0,59.0,66.0,98.0,1.4597435292048693,2.7134611005062657,1.3050694363393105,2.389417219613096,1.6317966296109079,2.0,2.0,2.0,2.0,1.0,,,,,,
116.0,7.0,11.0,18.0,37.0,40.0,85.0,92.0,95.0,4.20293238755152,-1.8860003015561024,2.990432418696708,2.5449065168861487,3.373969027511198,1.2448862570364931,-2.861889387367145,2.0,1.0,2.0,2.0,2.0,1.0,2.0
175.0,4.0,11.0,44.0,59.0,103.0,-2.780439853849525,1.1478975225906476,1.1932983322756483,-4.438274088771238,2.0,2.0,2.0,2.0,,,,,,,,,
184.0,6.0,11.0,29.0,33.0,67.0,68.0,71.0,3.7335885246497633,2.1355428854682317,4.875540556024275,-1.1790798585831506,-4.961176813762892,1.6138287573070813,2.0,2.0,2.0,2.0,2.0,2.0,,,
113.0,6.0,12.0,17.0,23.0,33.0,62.0,98.0,-4.574748541847802,2.8693599497044104,4.402058112811218,3.856983366324664,2.8814069007506102,-1.9135981557544341,2.0,2.0,2.0,2.0,2.0,1.0,,,
118.0,4.0,12.0,26.0,78.0,98.0,2.199470161142735,2.110689737004428,3.101286032201314,3.1170696524045542,2.0,2.0,2.0,2.0,,,,,,,,,
134.0,6.0,12.0,16.0,20.0,38.0,80.0,88.0,2.8264460032233467,-4.29196923929889,3.5305394504810166,4.203346824755975,3.9493918468687457,3.111984385951412,2.0,2.0,2.0,2.0,2.0,2.0,,,
142.0,6.0,12.0,35.0,70.0,77.0,80.0,104.0,1.095142012111535,4.040705258808739,-3.7009448525078605,4.553289304705756,3.1273028148788127,1.3043149956238431,2.0,2.0,2.0,2.0,2.0,2.0,,,
160.0,3.0,12.0,87.0,90.0,3.4720773331765926,3.7110345951352346,4.817117171649293,2.0,1.0,1.0,,,,,,,,,,,,
165.0,6.0,12.0,16.0,18.0,38.0,60.0,97.0,-2.540766524617186,2.4203321834785205,-4.966771691752895,3.8112748459983417,4.176264575382957,-4.4212527321449,2.0,2.0,2.0,2.0,2.0,2.0,,,
172.0,6.0,12.0,63.0,70.0,88.0,101.0,104.0,2.9789960447079378,2.6901230580952857,-2.092588636415161,1.5845741455332858,1.7779308202307322,1.1345030052104534,2.0,2.0,2.0,2.0,2.0,2.0,,,
176.0,6.0,12.0,33.0,44.0,47.0,66.0,73.0,1.4218698560808747,4.498669020950753,-1.3974899446932572,2.43144915316676,2.894798310543134,3.7801682863571124,2.0,2.0,2.0,1.0,2.0,2.0,,,
181.0,5.0,12.0,17.0,36.0,42.0,65.0,1.4952410028449292,4.145160713645238,3.951565950410036,1.732935055430771,2.5285263953936554,2.0,2.0,2.0,2.0,2.0,,,,,,
182.0,5.0,12.0,18.0,53.0,66.0,74.0,3.816780679465645,-2.874013506533007,1.6648464593636767,3.2172128760437215,4.059769782077959,2.0,2.0,1.0,2.0,2.0,,,,,,
197.0,6.0,12.0,16.0,21.0,36.0,55.0,101.0,3.0832961424857435,1.7135094403733584,-4.0502715970177725,2.672627019455087,1.6729273046108113,1.8882214707318186,2.0,2.0,2.0,2.0,2.0,2.0,,,
202.0,7.0,12.0,15.0,18.0,45.0,47.0,60.0,82.0,2.0384305196195576,1.3279795640594139,3.3442116229213465,3.234819450049365,1.6564735788817657,3.5312638510007828,1.8598693377464288,2.0,2.0,2.0,2.0,2.0,2.0,1.0
139.0,5.0,13.0,68.0,71.0,79.0,83.0,-1.410972443460265,4.278609351383891,3.283685195343701,1.3528140703312523,-1.887053454127671,2.0,2.0,2.0,2.0,2.0,,,,,,
201.0,4.0,13.0,31.0,41.0,89.0,2.57625357586808,4.975083097895854,2.3799045702899924,4.959555185625126,2.0,2.0,1.0,2.0,,,,,,,,,
131.0,4.0,14.0,23.0,61.0,74.0,3.5112457134371615,4.4644826250503895,3.636767912872043,3.4774145553518827,2.0,2.0,2.0,1.0,,,,,,,,,
156.0,5.0,14.0,53.0,72.0,77.0,82.0,4.29053064128232,2.210560400242338,-4.542179563151897,2.3453701186729154,4.087122273132016,1.0,2.0,2.0,2.0,2.0,,,,,,
196.0,3.0,15.0,46.0,67.0,4.65941844600972,2.1460370938706266,-2.2609472184244352,2.0,1.0,2.0,,,,,,,,,,,,
120.0,6.0,16.0,23.0,28.0,30.0,100.0,104.0,1.0254957824502897,1.3310384506331636,4.849140130795401,1.197041815234663,2.123878970860162,1.6845295191424516,2.0,2.0,2.0,2.0,2.0,1.0,,,
146.0,4.0,16.0,52.0,89.0,99.0,4.742099142786644,3.898185561282873,-2.627474142365415,1.8375650677031965,2.0,2.0,2.0,2.0,,,,,,,,,
153.0,6.0,16.0,40.0,78.0,84.0,93.0,99.0,2.3151963502902837,4.005416541887691,3.0353377498676073,4.940728272344764,4.053993182073819,-2.6127080138062513,2.0,2.0,2.0,2.0,2.0,2.0,,,
169.0,7.0,16.0,34.0,37.0,53.0,75.0,84.0,96.0,-3.0245882145839174,4.71041530054559,1.685062838248296,-2.9806993131959936,4.724498783999779,4.035666168156347,1.7923373820307562,2.0,1.0,2.0,2.0,2.0,2.0,2.0
147.0,3.0,17.0,19.0,93.0,3.829677911324921,3.8550964447225957,4.555969917147437,1.0,2.0,2.0,,,,,,,,,,,,
159.0,4.0,17.0,19.0,56.0,83.0,1.717779837066748,-2.795746471800286,4.6820778994620715,3.9582968165953383,2.0,2.0,1.0,2.0,,,,,,,,,
185.0,6.0,17.0,24.0,45.0,67.0,75.0,90.0,2.5399072000952003,2.873438429030778,4.793971799600947,3.8497469361585073,-4.403056143212091,3.6091592431946085,2.0,2.0,2.0,2.0,2.0,1.0,,,
192.0,6.0,17.0,51.0,64.0,68.0,79.0,82.0,1.07292197588268,3.041378931975932,4.268239447105279,3.5120371070444487,2.4469673233137574,1.1384775638542957,2.0,2.0,2.0,2.0,2.0,2.0,,,
141.0,5.0,18.0,33.0,58.0,64.0,91.0,2.275160699930021,1.9928945833754028,3.794082065329042,1.3130021200524453,4.3013613994968285,2.0,2.0,2.0,2.0,2.0,,,,,,
143.0,6.0,18.0,35.0,45.0,55.0,63.0,71.0,-3.316530241686991,-1.6805014852634872,3.1330471428914364,1.8829554364115588,1.1872583502112697,-2.459470824678832,2.0,2.0,2.0,2.0,2.0,2.0,,,
145.0,3.0,18.0,19.0,70.0,3.8178407455816847,-4.309703891048183,1.338759892210577,2.0,2.0,2.0,,,,,,,,,,,,
167.0,7.0,18.0,31.0,34.0,39.0,61.0,86.0,88.0,2.7035216363267023,4.096145549321022,3.6676920288732666,4.273361830861354,1.0774328871265677,-2.4863819326470193,1.7432997181007077,1.0,2.0,2.0,2.0,2.0,2.0,2.0
150.0,3.0,19.0,64.0,77.0,2.907547893551837,3.7672694706128813,2.013376404277109,2.0,2.0,2.0,,,,,,,,,,,,
203.0,7.0,19.0,22.0,47.0,58.0,66.0,74.0,97.0,3.7981247705724863,3.469420173511608,-4.110103156980008,-3.016683266318234,3.5094889231661255,1.2960578553504414,1.138121181783538,2.0,2.0,2.0,2.0,2.0,2.0,2.0
127.0,3.0,20.0,32.0,95.0,3.4151955402481886,3.1579996968806037,2.553534827130141,1.0,2.0,1.0,,,,,,,,,,,,
187.0,4.0,20.0,54.0,72.0,100.0,4.045150038241083,4.62607680513692,1.640694812852558,3.542090691179784,1.0,2.0,2.0,2.0,,,,,,,,,
110.0,3.0,21.0,32.0,50.0,-4.920657249712912,3.141687654585053,4.202588510186068,2.0,2.0,2.0,,,,,,,,,,,,
151.0,4.0,23.0,49.0,81.0,89.0,3.5889876234524407,4.694445057059372,1.8295822320143325,1.9358574370056112,2.0,2.0,2.0,2.0,,,,,,,,,
190.0,5.0,24.0,44.0,59.0,80.0,83.0,1.629909274147019,3.765178165123654,2.670722264625462,3.982096237786923,2.588769559874965,2.0,2.0,2.0,2.0,2.0,,,,,,
171.0,7.0,25.0,37.0,54.0,72.0,77.0,82.0,103.0,4.632511101887305,4.264538504015256,1.149305978667504,4.530609395123879,-3.1081135230520336,1.39168465765216,3.4108973632263515,2.0,1.0,2.0,1.0,2.0,2.0,2.0
